,index,action,appPackage,category,contactSignificantContext,numberUpdates,p1,p2,p3,p4,p5,p6,posted,postedDayOfWeek,postedTimeOfDay,priority,removed,response,subject
140,92,True,com.whatsapp,msg,False,5.52768,0.9638253999999999,1.3803923999999999,-0.473078,0.8264693,0.8477707,1.7626678,1530549194738.086,5,afternoon,1,1530549974738.086,medium,unknown
141,182,True,com.whatsapp,msg,False,22.96335,1.3843864,0.9136907,1.1389949,0.50249535,0.9047597,-0.7709385,1530549554738.086,5,afternoon,1,1530550994738.086,medium,unknown
142,195,True,com.whatsapp,unknown,False,-5.915434,0.039080452,1.9255962,1.7707950000000001,0.2870413,-0.29094312,-0.2334201,1530549554738.086,5,afternoon,0,1530554714738.086,long,unknown
143,167,False,com.whatsapp,unknown,False,2.8177377999999997,-0.36430684,2.15484,1.4472071,-0.0074214300000000006,-0.81105894,-0.9752246999999999,1530550454738.086,5,afternoon,0,1530553334738.086,long,unknown
144,82,False,com.google.android.googlequicksearchbox,unknown,False,11.266955,0.44544348,-0.08898818500000001,1.2268255,-0.08458678400000001,-0.7701708700000001,-0.20017225,1530550514738.086,5,afternoon,0,1530550574738.086,short,unknown
145,154,False,com.facebook.orca,msg,False,23.470196,-0.008953742,1.4021173,1.9818695,-0.34970382,0.6386121,-0.16304573,1530551954738.086,5,evening,-2,1530558674738.086,long,unknown
146,159,True,com.whatsapp,unknown,False,0.51427513,2.3318715,0.53562784,0.40266955,0.90569276,0.24019857,-0.2603205,1530553334738.086,5,evening,1,1530553514738.086,short,unknown
147,128,True,com.whatsapp,unknown,False,-3.3966734,0.8113616,1.2335833,-0.32381323,0.12327143500000001,0.9619388,1.4776759,1530553334738.086,5,evening,0,1530553514738.086,short,unknown
148,121,False,com.whatsapp,unknown,False,7.744217,0.90203017,1.1629071,0.37699616,0.92200917,0.275436,0.13177232,1530553814738.086,5,evening,0,1530553994738.086,short,unknown
149,200,True,com.whatsapp,msg,False,-0.916972,-0.6944156,2.064744,0.6892463600000001,-0.24758704,0.21894218000000001,0.92859703,1530553934738.086,5,evening,1,1530554594738.086,medium,unknown
150,198,True,com.whatsapp,unknown,False,-0.101503484,1.8949779,1.1195225,1.519673,0.71148825,0.0657098,0.29718247000000003,1530554174738.086,5,evening,0,1530554234738.086,immediate,unknown
151,114,True,com.whatsapp,unknown,False,-3.395069,0.95856076,0.99316907,-0.88117933,0.4251735,0.5745441,1.4361207,1530555134738.086,5,evening,0,1530556754738.086,medium,unknown
152,201,True,com.whatsapp,msg,False,10.292817,1.3776281,0.4180974,-0.26635939999999997,1.9348667,0.43139259999999996,1.0138339,1530555134738.086,5,evening,1,1530556934738.086,medium,unknown
153,76,True,com.whatsapp,msg,True,21.320543,0.7198865,0.1901454,-0.24198076000000002,0.54797035,0.28224108000000003,1.0130183,1530555374738.086,5,evening,1,1530557114738.086,medium,unknown
154,106,False,io.wia.wia,unknown,False,-12.15615,1.0543635,0.40951267,0.030182678,0.3474325,0.59517103,2.0235784,1530556394738.086,5,evening,0,1530558014738.086,medium,unknown
155,157,True,com.google.android.googlequicksearchbox,unknown,False,2.5910146,0.19928563,0.19909507,0.12562925,-0.26223496,0.1775117,2.0351274,1530557114738.086,5,evening,0,1530557654738.086,medium,unknown
156,127,False,com.whatsapp,unknown,False,1.4518346,1.5411427999999998,1.5976865,0.42161056,0.8503561,-0.12963948,0.9539034999999999,1530557174738.086,5,evening,0,1530557354738.086,short,unknown
157,126,False,com.whatsapp,unknown,False,13.673857,0.7848025,0.49263477,-0.18433946,1.6705977,0.7611563,2.008677,1530557174738.086,5,evening,0,1530557474738.086,short,unknown
158,119,True,com.whatsapp,unknown,False,-15.394761,1.6183217,-0.07030732,-1.0797724,1.2967054,0.38852265,2.6522593,1530557234738.086,5,evening,0,1530558434738.086,medium,unknown
159,96,True,com.oneplus.deskclock,unknown,False,0.48678046,1.2445462,0.010814834,1.5510476,0.5759714,0.28012672,0.5450568,1530557774738.086,5,evening,0,1530559574738.086,medium,unknown
160,186,True,com.whatsapp,unknown,False,3.7625216999999997,0.46992847,-0.0065161064,0.9716423,0.4571263,-0.23856446,0.2693314,1530557834738.086,5,evening,1,1530558854738.086,medium,unknown
161,185,False,com.whatsapp,unknown,False,3.5589370000000002,-0.48933986,1.9585314999999999,1.378382,0.15132299999999999,0.47080562000000004,-0.77560425,1530557894738.086,5,evening,0,1530557954738.086,immediate,unknown
162,175,True,com.whatsapp,unknown,False,-8.898159,0.16641608,2.6718774,1.0753144,-0.13483673000000002,-0.49015602,-0.9444832,1530557954738.086,5,evening,1,1530561674738.086,long,unknown
163,107,True,com.whatsapp,msg,True,15.796639,-0.13604726,1.5512346,-0.5815604,1.0546253,1.1124277,0.8544104,1530558074738.086,5,evening,1,1530559214738.086,medium,unknown
164,173,False,com.whatsapp,unknown,False,3.8792915,1.4767207,1.3337373,1.13626,0.88558125,-0.4219788,0.18286802,1530558494738.086,5,evening,0,1530558794738.086,short,unknown
165,73,True,com.whatsapp,unknown,False,-10.12139,0.04542474,2.8297849,1.6661701999999998,0.06420866,0.44608983,-1.0637958,1530558554738.086,5,evening,0,1530563894738.086,long,unknown
166,122,True,com.whatsapp,msg,False,7.6957383,0.7578279,0.99916595,-0.27192318,1.09023,0.50438595,0.41756505,1530558794738.086,5,evening,1,1530560114738.086,medium,unknown
167,171,True,com.whatsapp,msg,False,-12.490363,0.06078753,1.7893069,2.1481013,0.32152066,0.581348,-0.05537458,1530559514738.086,5,evening,0,1530561074738.086,medium,unknown
168,129,True,io.wia.wia,unknown,False,-10.056591,1.4490558,0.67755073,-0.3441433,0.7034959,0.90161353,2.4873395,1530559694738.086,5,evening,0,1530560294738.086,medium,unknown
169,90,True,com.whatsapp,unknown,False,-13.373565,-0.43604509999999996,2.1384716,0.44345429999999997,-0.13556787,-0.12910283,0.44477263,1530559694738.086,5,evening,1,1530560714738.086,medium,unknown
170,100,True,io.wia.wia,msg,True,-4.868416,0.18981357000000001,1.8906249,0.73906624,-0.25090542,0.5508767999999999,2.1460998,1530559874738.086,5,evening,0,1530560354738.086,medium,unknown
171,181,False,com.whatsapp,unknown,False,-4.174259,-0.0449558,1.2388669,0.18551489999999998,-0.1510481,-0.23148596000000002,-0.02131303,1530559874738.086,5,evening,0,1530559994738.086,short,unknown
172,174,True,com.google.android.googlequicksearchbox,unknown,False,3.21354,0.94441545,-0.030315228000000003,-1.3728962,0.5425476,0.08014995,2.3359766,1530560474738.086,5,evening,0,1530561014738.086,medium,unknown
173,101,True,com.google.android.googlequicksearchbox,msg,True,17.580008,0.7941842,-0.08565997,0.5306369,-0.18958728,0.13517255,0.9002444,1530561074738.086,5,evening,1,1530562754738.086,medium,unknown
174,150,False,com.whatsapp,unknown,False,-0.905712,0.7857191,1.786144,0.3634571,0.2823198,-0.17826667000000002,0.80417925,1530561254738.086,5,evening,0,1530561254738.086,immediate,unknown
175,169,False,com.whatsapp,unknown,False,-10.6376505,1.2910194,-0.64721286,-1.7881000999999999,0.71656936,0.26771194,2.155677,1530561554738.086,5,evening,0,1530562874738.086,medium,unknown
176,138,True,io.wia.wia,unknown,False,-10.9145565,0.45491835,1.0220876,0.17849207,0.40635383,0.5580334,0.8825759999999999,1530561974738.086,5,evening,0,1530562634738.086,medium,unknown
177,190,True,com.whatsapp,unknown,False,-6.220597,-0.07418097,1.5043484,0.20002261000000002,-0.3853195,1.3380367,-0.10879046,1530562034738.086,5,evening,0,1530562814738.086,medium,unknown
178,102,False,com.facebook.orca,msg,False,8.682615,0.024702681,1.208004,2.0039952,-0.0034293942,0.5271682999999999,0.79873866,1530562094738.086,5,evening,-2,1530562094738.086,immediate,unknown
179,147,True,com.whatsapp,msg,False,10.01006,0.27811292,1.5693877,-0.011358134,0.27465338,-0.10546069999999999,1.2824986,1530562154738.086,5,evening,1,1530562934738.086,medium,unknown
180,137,True,com.whatsapp,msg,True,7.783656,0.8932804999999999,1.5166520000000001,1.4770107,-0.50002897,1.2568396,0.320812,1530562874738.086,5,evening,1,1530563234738.086,medium,unknown
181,98,True,com.whatsapp,unknown,False,18.899904,1.9795598,0.59416527,0.58840007,1.3835007,0.12599441,0.18487136,1530562934738.086,5,evening,1,1530563174738.086,short,unknown
182,192,True,io.wia.wia,unknown,False,-7.631225,1.1833996,1.2256821,1.0439483,0.12972723,0.99077415,1.6374388999999998,1530563174738.086,5,evening,0,1530564554738.086,medium,unknown
183,187,True,com.whatsapp,msg,False,14.252345,0.3710032,0.84524214,-0.12721659999999999,1.2852143,0.78788126,1.740105,1530563534738.086,5,evening,1,1530563834738.086,short,unknown
184,84,True,com.whatsapp,msg,False,4.3082767,0.49554299999999996,0.8967813,-0.94091094,0.6714413,0.21801153,1.6561419,1530563894738.086,5,evening,1,1530565454738.086,medium,unknown
185,188,True,com.whatsapp,unknown,False,-2.6908602999999998,0.5738525999999999,2.271295,1.3949152,1.160582,0.2969481,-0.689515,1530564134738.086,5,evening,1,1530567734738.086,long,unknown
186,123,False,com.whatsapp,unknown,False,-6.4140987,1.7612404,0.34491879999999997,-0.23459342,0.8491432999999999,0.26736063,1.0168546,1530564194738.086,5,evening,0,1530564434738.086,short,unknown
187,172,False,com.whatsapp,unknown,False,2.5951551999999998,0.774909,1.3257889,0.90393806,0.92591584,0.26280412000000003,-0.23509496,1530564434738.086,5,evening,0,1530564494738.086,immediate,unknown
188,81,True,com.whatsapp,msg,False,15.930975,0.70403165,0.76457816,0.0622273,0.35628414,0.07741284,1.7593998,1530564494738.086,5,evening,1,1530565694738.086,medium,unknown
189,91,True,com.whatsapp,unknown,False,-16.25733,-0.14778732,1.8415876999999998,0.7329002,-0.08165383,0.1304699,1.1208843,1530565334738.086,5,evening,1,1530566534738.086,medium,unknown
190,151,True,com.whatsapp,unknown,False,13.773217,1.1281343,-0.22552502,0.2148574,0.81696546,0.0020278357,0.84177935,1530565934738.086,5,evening,2,1530566894738.086,medium,unknown
191,86,False,com.facebook.orca,msg,False,16.787964,0.32694057,1.1243914,2.559116,-0.28849968,-0.19450578000000002,0.037591875000000004,1530566354738.086,5,evening,-2,1530566414738.086,immediate,unknown
192,202,False,com.google.android.googlequicksearchbox,unknown,False,15.4377775,-0.27123514,1.1315027,0.7912703999999999,0.7052501,-1.0753529,0.06859172,1530566654738.086,5,evening,-2,1530566834738.086,short,unknown
193,189,False,com.google.android.googlequicksearchbox,unknown,False,7.1805515,-0.3151702,1.4670372999999999,0.9934934400000001,0.042931598,-1.366813,0.17405418,1530567134738.086,5,evening,0,1530567194738.086,short,unknown
194,139,True,io.wia.wia,msg,True,-1.3528959,0.7725204,0.24705857,0.20764932,0.15646404,0.5931811,1.3329201,1530567134738.086,5,evening,1,1530567854738.086,medium,unknown
195,163,True,com.facebook.orca,msg,False,10.939702,1.1542029,0.29664573,2.0220797,0.32758933,0.16100676,0.29686686,1530568094738.086,5,evening,0,1530569714738.086,medium,unknown
196,83,True,com.whatsapp,unknown,False,-9.160081,-0.780859,2.6108387,2.749936,0.37753996,1.0313482,-0.8006833999999999,1530568214738.086,5,evening,0,1530569414738.086,medium,unknown
197,87,False,com.google.android.googlequicksearchbox,unknown,False,6.641941,0.1731006,0.8254693,0.3744327,0.14830111,-0.83995354,0.22721049999999998,1530568214738.086,5,evening,0,1530568274738.086,short,unknown
198,131,False,com.android.vending,unknown,False,1.4032806,0.5776091,1.6043720000000001,1.256866,0.80985326,-0.5094172,0.56330335,1530568454738.086,5,evening,0,1530568634738.086,short,unknown
199,99,True,com.whatsapp,msg,False,7.652407,2.0095446,1.4057939,0.45241237,1.6831149,0.4350147,0.73485416,1530568514738.086,5,evening,1,1530569114738.086,medium,unknown
200,125,True,com.whatsapp,unknown,True,2.4432054,0.43232077,0.42557555,-0.69130176,-0.31060553,0.39417648,0.97817135,1530568574738.086,5,evening,1,1530569714738.086,medium,unknown
201,165,True,com.google.android.googlequicksearchbox,unknown,False,0.10179471,0.05137165,0.88524747,0.10269367,-0.34357882,0.06653863,2.0980172,1530568574738.086,5,evening,0,1530569894738.086,medium,unknown
202,132,True,com.whatsapp,msg,False,-6.0771046,1.2408876,2.3371692,1.98581,0.8164741999999999,-0.063150525,-0.57991165,1530568754738.086,5,evening,1,1530569174738.086,medium,unknown
203,206,False,com.android.providers.downloads,unknown,False,18.401735,0.15400129999999998,0.7289901999999999,-0.57264316,0.70589393,-0.09954426,0.4470277,1530581474738.086,6,night,-2,1530581474738.086,immediate,unknown
204,207,False,com.android.providers.downloads,unknown,False,23.10131,0.13247657000000002,0.56481725,0.21703145000000001,0.48727506000000004,0.14493582,-1.079461,1530582494738.086,6,night,0,1530582794738.086,short,unknown
205,293,False,com.google.android.googlequicksearchbox,unknown,False,36.102985,0.34986252,0.7401907400000001,0.16564089,0.13585846000000001,-0.47597477,0.55933577,1530585494738.086,6,night,0,1530585614738.086,short,unknown
206,209,False,com.whatsapp,unknown,False,-1.3085556,0.37730423,0.44036922,-0.76156855,0.14622508,1.0119977,1.0717311999999999,1530595994738.086,6,night,-1,1530596534738.086,medium,unknown
207,264,False,com.freeletics.lite,unknown,False,36.206112,1.5536292,-0.11438421,0.041959174,1.2911104,-0.13146862,0.6941554,1530597614738.086,6,night,1,1530598214738.086,medium,unknown
208,235,False,com.whatsapp,unknown,False,3.9699392,-0.14787617,-0.6172824,-0.2922821,0.037730943,0.3847964,1.3494468,1530597674738.086,6,morn,2,1530598214738.086,medium,unknown
209,318,True,com.whatsapp,unknown,False,0.62107235,-0.28004766000000003,1.1433737,-0.18159598,0.7483393500000001,0.8218977,-0.16997424,1530597794738.086,6,morn,1,1530598634738.086,medium,unknown
210,224,False,com.android.providers.downloads,unknown,False,27.231598,0.26828435,0.95200104,0.25700098,1.2528995,-0.1649954,-0.08710562000000001,1530598574738.086,6,night,-2,1530598634738.086,immediate,unknown
211,256,False,com.android.providers.downloads,msg,False,23.296988,0.35824429999999996,2.1633687,0.7790615,1.1866509,1.0563278,-0.7363436999999999,1530599474738.086,6,morn,0,1530606494738.086,long,unknown
212,286,True,com.freeletics.lite,unknown,False,39.152115,0.5366231,0.5622296999999999,-0.61829394,-0.0012952276000000001,0.28995797,0.3565293,1530599654738.086,6,morn,1,1530600194738.086,medium,unknown
213,249,False,com.android.providers.downloads,unknown,False,13.209066,-0.5289806,1.2185179,-0.49306238,-0.012694318000000001,-0.61387855,0.45867589999999997,1530600194738.086,6,night,-1,1530600314738.086,short,unknown
214,240,False,com.whatsapp,unknown,False,-21.7533,-0.46667734,0.44795313000000003,-0.22407058,0.7718457,0.9983991999999999,0.30766246,1530600614738.086,6,morn,0,1530600914738.086,medium,unknown
215,242,False,com.android.providers.downloads,unknown,False,13.540619,-0.36043957,1.2407992,-0.10289682,0.8403904400000001,-0.10518162,0.84625715,1530600854738.086,6,night,0,1530601154738.086,short,unknown
216,302,True,com.whatsapp,unknown,False,-11.668643,0.07587406000000001,-0.44220329999999997,0.2220672,0.9596927999999999,0.64834064,0.83787435,1530601094738.086,6,morn,0,1530601994738.086,medium,unknown
217,234,False,com.android.providers.downloads,unknown,False,31.761068,0.06997421,1.7999231,0.6155052,0.6614213600000001,0.35079977,-0.86171275,1530601454738.086,6,morn,-2,1530601454738.086,immediate,unknown
218,204,False,com.whatsapp,unknown,False,2.4603767,-0.7974323600000001,0.4234093,0.61218435,-0.8346463,0.47989455000000003,0.41436616,1530601574738.086,6,morn,0,1530602414738.086,medium,unknown
219,321,False,com.facebook.orca,unknown,False,21.993053,1.0278738,-0.2189016,0.76588583,-0.49421605,0.10298315,-0.6954355,1530602654738.086,6,morn,-2,1530604214738.086,medium,unknown
220,323,False,com.android.providers.downloads,service,False,42.915882,0.35322186,0.8295030999999999,0.25360286,0.046258133,-0.00599638,-0.56253135,1530602774738.086,6,morn,-2,1530604574738.086,medium,unknown
221,258,False,com.whatsapp,unknown,False,-9.033867,-0.09249009999999999,-0.59785753,-0.9689776,0.5652919,0.63876593,0.5848392,1530603434738.086,6,morn,-1,1530603794738.086,medium,unknown
222,276,True,com.whatsapp,unknown,False,-1.4432347,-0.37067538,-0.71642286,-0.41810325,-0.013833690000000001,0.6871376,0.9040465999999999,1530603794738.086,6,morn,0,1530605114738.086,medium,unknown
223,243,True,com.whatsapp,unknown,False,-6.343013,-0.6043529999999999,1.7056843,1.836611,0.11198526600000001,0.5312650999999999,-0.7272989,1530604334738.086,6,morn,0,1530605954738.086,medium,unknown
224,281,False,com.facebook.orca,unknown,False,15.932831,-0.7588551,0.8611102700000001,0.48934758,-1.5939426,0.5361950999999999,-0.34640673,1530604334738.086,6,morn,0,1530605474738.086,medium,unknown
225,284,False,com.bskyb.sportnews,unknown,False,-9.806851,-0.6597951,0.2859453,0.5223768,0.0034950636000000003,0.5481071,1.0426084,1530605594738.086,6,morn,0,1530607334738.086,medium,unknown
226,229,False,io.wia.wia,unknown,False,-6.3079824,0.73180115,0.16623524,0.56298727,-0.11151658,-0.37891924,0.35470462,1530606554738.086,6,morn,0,1530607454738.086,medium,unknown
227,238,False,com.whatsapp,unknown,False,4.047486,-0.7678436,0.6602255,-0.79003185,-0.8484020999999999,0.6186912999999999,0.15905952,1530607214738.086,6,morn,0,1530607574738.086,medium,unknown
228,310,False,com.google.android.googlequicksearchbox,unknown,False,27.687862,0.6375557,-0.12396609,-0.78880215,0.23549597,-0.6107178999999999,0.5173196,1530607454738.086,6,morn,-2,1530608354738.086,medium,unknown
229,252,False,com.whatsapp,unknown,False,-13.2445965,0.11668016,0.17551735000000002,-0.95223737,0.64180666,1.3360618,1.8741506,1530607754738.086,6,morn,0,1530609074738.086,medium,unknown
230,255,True,com.whatsapp,unknown,False,-22.268518,0.47493148,0.31948692,0.65593237,1.3441944000000001,0.6330336,1.7756086999999998,1530607814738.086,6,morn,0,1530608654738.086,medium,unknown
231,217,False,com.android.providers.downloads,unknown,False,25.066513,0.4812506,0.3520859,-0.010502778,0.20699547000000001,-0.47449568000000003,0.7750613,1530608594738.086,6,morn,-2,1530608654738.086,immediate,unknown
232,265,True,com.whatsapp,unknown,False,-17.651398,0.35294193,0.07600016,-0.07217578,0.6370015,0.8689866700000001,1.5980167,1530609074738.086,6,morn,0,1530610334738.086,medium,unknown
233,266,False,com.android.providers.downloads,service,False,34.125587,0.11361726400000001,0.5034166,-0.010122411000000001,-0.27687368,-0.39532533000000003,0.14879087,1530610094738.086,6,morn,-2,1530610694738.086,medium,unknown
234,274,False,com.whatsapp,unknown,False,2.4488373,-0.34706506,0.82361555,-0.7800266,0.015885454,1.1192032,0.810685,1530610334738.086,6,morn,2,1530610874738.086,medium,unknown
235,216,False,com.bskyb.sportnews,unknown,False,-8.12451,-0.5952628999999999,0.7165125,1.4210826,-0.42573259999999996,-0.11938405,1.0293376,1530610394738.086,6,morn,0,1530610754738.086,medium,unknown
236,298,False,com.google.android.googlequicksearchbox,unknown,False,14.688589,-0.34385785,-0.40990046,-1.3922911,-1.7137668,0.03156444,0.47941747,1530610934738.086,6,morn,0,1530611294738.086,medium,unknown
237,223,False,com.whatsapp,unknown,False,12.367203,0.07710366,0.30991945,-0.8182215700000001,1.3333924,0.8734881999999999,0.4220678,1530611174738.086,6,morn,0,1530611654738.086,medium,unknown
238,313,False,com.android.vending,unknown,False,-4.794849,-1.0907257,0.12507519,-0.13509807000000001,0.13150321,0.46347449999999996,0.6653806999999999,1530611534738.086,6,morn,0,1530613214738.086,medium,unknown
239,233,True,com.whatsapp,unknown,False,-0.44567478,-0.93944114,1.1011988,0.08283976500000001,-0.46779355,0.45699444,0.23008648,1530611594738.086,6,morn,1,1530612194738.086,medium,unknown
240,303,False,com.whatsapp,unknown,False,14.717521,0.0124237845,1.6781801,-0.17656726,1.0120245,1.0498874,-0.62174183,1530611894738.086,6,morn,0,1530613634738.086,medium,unknown
241,290,False,com.android.providers.downloads,unknown,False,10.566985,1.23234,-0.43968374,0.0008354373000000001,0.4447577,-0.6663977999999999,-0.21411893,1530613454738.086,6,morn,0,1530613634738.086,short,unknown
242,311,False,com.android.providers.downloads,unknown,False,6.727211,-0.7480557,0.20978099,-1.0293725,-0.22608094,-0.5321177,-0.18828487,1530613694738.086,6,morn,0,1530614474738.086,medium,unknown
243,244,True,com.whatsapp,unknown,False,2.0580444,0.16570503,-0.17787218,0.7166686999999999,-0.5524916,-0.20411006,0.21102849,1530614354738.086,6,morn,0,1530615194738.086,medium,unknown
244,211,True,com.whatsapp,unknown,False,19.996677,1.0482041,0.27708226,-0.21685961,1.0422895,0.7498961,0.33043918,1530614774738.086,6,morn,1,1530615074738.086,medium,unknown
245,237,False,com.whatsapp,unknown,False,0.82674146,-0.45543244,1.889311,1.1541853,0.09257783,0.5273467,-1.0893103,1530615374738.086,6,morn,0,1530615974738.086,medium,unknown
246,294,False,com.android.providers.downloads,unknown,False,30.062452,0.48608559999999995,1.0011055,-0.2549727,0.8204176400000001,-0.3546529,-0.09902509999999999,1530616214738.086,6,morn,-2,1530616274738.086,immediate,unknown
247,227,True,com.whatsapp,unknown,False,2.5317376,0.043281972,0.08235926,-0.56813693,-0.012610991,0.8053866,-0.198562,1530617234738.086,6,morn,0,1530617774738.086,medium,unknown
248,261,False,com.whatsapp,unknown,False,-10.283047,-0.55653965,-0.9903204999999999,-1.2974494,1.3300817999999999,1.0874747,0.3460341,1530617534738.086,6,morn,0,1530618134738.086,medium,unknown
249,248,False,com.facebook.orca,unknown,False,2.4188442,-0.5179889999999999,-0.40782082000000003,-0.19477886,-0.18333055,0.41816965,-0.014231939,1530618974738.086,6,morn,0,1530620234738.086,medium,unknown
250,225,False,com.whatsapp,unknown,False,5.579089,1.9015406,-0.13693726,0.6932676,0.8190883999999999,-0.055089016000000005,-0.7440116,1530619634738.086,6,afternoon,0,1530619814738.086,short,unknown
251,222,False,com.google.android.googlequicksearchbox,unknown,False,8.366582,-0.122786716,0.02684427,-0.7218342999999999,-0.74541444,0.2642679,0.26582745,1530619694738.086,6,afternoon,0,1530620054738.086,medium,unknown
252,307,False,com.whatsapp,unknown,False,-8.789479,0.7324235,-0.31555396,-1.3524654,0.9213566,1.3244894,1.4256871,1530619694738.086,6,afternoon,1,1530620714738.086,medium,unknown
253,208,False,com.whatsapp,unknown,False,6.5764604,0.5577740999999999,-0.12679195000000001,1.4162028,-0.4079874,0.017095115,-1.1204447,1530620054738.086,6,afternoon,0,1530620654738.086,medium,unknown
254,270,False,com.whatsapp,unknown,False,-9.1182,0.46122536000000003,0.9812916500000001,-0.7983938500000001,0.68009746,1.4800206,1.5097458000000001,1530620054738.086,6,afternoon,-1,1530620354738.086,short,unknown
255,220,False,com.whatsapp,unknown,False,10.112948,0.41788706000000003,0.36498126000000003,-0.6850974,0.4314597,1.0505902,1.0174087,1530620834738.086,6,afternoon,0,1530622094738.086,medium,unknown
256,263,False,com.google.android.googlequicksearchbox,unknown,False,7.922827,0.010674332,0.09627934,-1.0658354,-0.47590056000000003,-0.4844804,0.018368546,1530621254738.086,6,afternoon,0,1530621494738.086,short,unknown
257,226,True,com.whatsapp,unknown,False,-7.9892900000000004,-0.38128155,0.64781654,-0.7673945999999999,-0.28067777,1.3174839,1.4448471,1530621554738.086,6,afternoon,1,1530622994738.086,medium,unknown
258,282,False,com.facebook.orca,unknown,False,12.978388,0.28748932,1.7026607,0.5174482,0.38067573,0.55871797,0.4376527,1530622394738.086,6,afternoon,0,1530627434738.086,long,unknown
259,315,False,com.whatsapp,unknown,False,12.879502,-0.49356099999999997,1.3985164,-0.5133396,-0.24209441,0.41716585,1.2806704,1530623834738.086,6,afternoon,0,1530623954738.086,short,unknown
260,275,True,com.whatsapp,unknown,False,-14.852702,0.97936445,0.010372424,-0.87422603,0.9491796,0.23487091000000002,0.38142353,1530625094738.086,6,afternoon,0,1530625274738.086,short,unknown
261,291,False,com.google.android.googlequicksearchbox,unknown,False,7.392001,2.1108618,0.5829561400000001,0.05139351,1.3557945,0.9370377,1.331377,1530625454738.086,6,afternoon,0,1530625634738.086,short,unknown
262,273,False,com.whatsapp,unknown,False,-10.901111,0.28670815,1.7600753999999998,0.23404494,0.42689079999999996,1.5857542,1.0486733,1530626174738.086,6,afternoon,-1,1530626474738.086,short,unknown
263,257,True,com.whatsapp,unknown,False,-10.481529,0.62429637,1.8781271,-0.40944707,0.28828539999999997,1.2497897,2.032891,1530626654738.086,6,afternoon,1,1530627194738.086,medium,unknown
264,215,False,com.google.android.googlequicksearchbox,unknown,False,24.637249,0.34145339999999996,0.41241214,0.56012756,-0.07491806,-0.51858145,-0.28485146,1530627614738.086,6,afternoon,0,1530627854738.086,short,unknown
265,297,False,com.whatsapp,unknown,False,-5.40857,1.3836882,-0.13170052000000002,-0.08318432,0.38369927,0.18067193,-1.1143142,1530629054738.086,6,afternoon,0,1530630494738.086,medium,unknown
266,210,False,com.android.incallui,msg,False,30.424597,0.6607913,0.4462699,0.7046361999999999,0.038637232,0.579113,-0.5099073,1530629534738.086,6,afternoon,0,1530630854738.086,medium,unknown
267,232,True,com.whatsapp,msg,False,11.850333,1.5743661,0.5095489,0.12942246,0.8391194,0.46598095,1.0176265,1530630434738.086,6,afternoon,1,1530630734738.086,short,unknown
268,319,False,com.whatsapp,unknown,False,9.726849,-0.7956125,1.9624603999999999,0.67515206,-0.85426,0.4433699,0.1341113,1530630854738.086,6,afternoon,0,1530635894738.086,long,unknown
269,203,True,com.whatsapp,unknown,False,-3.8370967,-1.2882582999999999,3.048978,1.2219276,0.06335469,-0.41995713,-1.394947,1530630854738.086,6,afternoon,0,1530636674738.086,long,unknown
270,306,False,com.facebook.orca,unknown,False,10.559518,0.32120436,0.6132385,0.14943126,-0.12781972,0.6142002,0.38173333,1530631154738.086,6,afternoon,0,1530632414738.086,medium,unknown
271,245,False,com.whatsapp,unknown,False,-11.62505,-0.045225404000000004,0.038501855,-0.9227208,0.38827926,1.395405,0.83080757,1530632054738.086,6,afternoon,0,1530633254738.086,medium,unknown
272,305,True,com.whatsapp,unknown,False,5.4464765,0.36637264,0.89922607,-0.36766762000000003,1.5875667,1.0036172,0.97040296,1530632174738.086,6,afternoon,1,1530633974738.086,medium,unknown
273,280,True,com.whatsapp,unknown,False,-17.747337,-1.115262,1.3945173,1.671643,0.6598902,0.42005175,0.45975873,1530632474738.086,6,afternoon,0,1530632534738.086,short,unknown
274,259,True,com.whatsapp,unknown,False,-1.5995088,-0.75815105,1.103498,-0.9376275,-0.6388195,1.0653515,1.3424046,1530632594738.086,6,afternoon,1,1530633374738.086,medium,unknown
275,304,True,com.whatsapp,unknown,False,-7.3300657,-1.2897747,1.5986367000000001,1.4708266,-0.16151796000000002,0.8371472,0.47850382,1530632594738.086,6,afternoon,0,1530633614738.086,medium,unknown
276,228,True,com.whatsapp,unknown,False,-14.077727,-1.1820582,1.6726295,1.6166348,0.5254533,0.6993353999999999,-0.46222678,1530633434738.086,6,afternoon,0,1530634694738.086,medium,unknown
277,236,False,com.whatsapp,unknown,False,-6.7290963999999995,0.8110018999999999,0.67598057,-0.5909515,0.17381729999999998,1.3585349,0.8159182700000001,1530633674738.086,6,afternoon,0,1530633734738.086,short,unknown
278,296,False,com.whatsapp,unknown,False,-15.952913,-0.45258254000000003,0.54825234,-0.3812099,0.72093236,1.5253341,1.297801,1530634694738.086,6,afternoon,0,1530635474738.086,medium,unknown
279,285,False,com.whatsapp,unknown,False,-5.2466526,0.9913839,-0.5153603,-0.8079919999999999,1.653146,0.6601410999999999,0.7320683,1530634754738.086,6,afternoon,-1,1530635534738.086,medium,unknown
280,316,False,com.android.providers.downloads,unknown,False,5.4898109999999996,-0.27757275,1.2222248,0.12369474,0.8961589999999999,0.59948945,-0.57401925,1530635114738.086,6,afternoon,0,1530638534738.086,long,unknown
